,date,natural_resources_mining_all_employees,natural_resources_mining_avg_monthly_pay,natural_resources_mining_aggr_value,construction_all_employees,construction_avg_monthly_pay,construction_aggr_value,manufacturing_all_employees,manufacturing_avg_monthly_pay,manufacturing_aggr_value,trade_transportation_utilities_all_employees,trade_transportation_utilities_avg_monthly_pay,trade_transportation_utilities_aggr_value,information_all_employees,information_avg_monthly_pay,information_aggr_value,financial_activities_all_employees,financial_activities_avg_monthly_pay,financial_activities_aggr_value,professional_business_services_all_employees,professional_business_services_avg_monthly_pay,professional_business_services_aggr_value,education_health_services_all_employees,education_health_services_avg_monthly_pay,education_health_services_aggr_value,leisure_hospitality_all_employees,leisure_hospitality_avg_monthly_pay,leisure_hospitality_aggr_value,other_services_all_employees,other_services_avg_monthly_pay,other_services_aggr_value,unclassified_all_employees,unclassified_avg_monthly_pay,unclassified_aggr_value,total_industries_aggr_value
21,2005-03,2186,5224,11419664,12889,2720,35058080,17544,3124,54807456,51992,2404,124988768,3214,3632,11673248,14286,3432,49029552,29106,2516,73230696,25070,2584,64780880,26416,1524,40257984,6201,1884,11682684,201,2140,430140,477359152
20,2005-04,2054,5712,11732448,13156,2720,35784320,17422,3000,52266000,52375,2472,129471000,3219,3300,10622700,13974,3344,46729056,30255,2480,75032400,25765,2796,72038940,26951,1212,32664612,6262,1892,11847704,207,2104,435528,478624708
19,2005-05,2048,5712,11698176,13117,2720,35678240,17304,3000,51912000,52605,2472,130039560,3199,3300,10556700,13999,3344,46812656,29864,2480,74062720,25680,2796,71801280,27138,1212,32891256,6255,1892,11834460,223,2104,469192,477756240
18,2005-06,2080,5712,11880960,13318,2720,36224960,17442,3000,52326000,52656,2472,130165632,3267,3300,10781100,14163,3344,47361072,29216,2480,72455680,25564,2796,71476944,28135,1212,34099620,6256,1892,11836352,238,2104,500752,479109072
17,2005-07,2043,5480,11195640,13205,2660,35125300,17365,3216,55845840,52788,2544,134292672,3272,3448,11281856,14296,3336,47691456,28962,2632,76227984,25207,2784,70176288,27658,1504,41597632,6269,1976,12387544,237,2016,477792,496300004
16,2005-08,2087,5480,11436760,13022,2660,34638520,17295,3216,55620720,52738,2544,134165472,3235,3448,11154280,14559,3336,48568824,28813,2632,75835816,25195,2784,70142880,27218,1504,40935872,6098,1976,12049648,257,2016,518112,495066904
15,2005-09,2043,5480,11195640,9273,2660,24666180,12208,3216,39260928,39535,2544,100577040,2908,3448,10026784,12178,3336,40625808,20341,2632,53537512,17737,2784,49379808,16289,1504,24498656,3614,1976,7141264,170,2016,342720,361252340
14,2005-10,2000,6020,12040000,11328,3468,39285504,13741,3264,44850624,38625,3140,121282500,2481,4192,10400352,12600,4676,58917600,21840,3432,74954880,17004,3304,56181216,14482,2356,34119592,4154,2560,10634240,255,3444,878220,463544728
13,2005-11,2046,6020,12316920,12326,3468,42746568,14494,3264,47308416,42834,3140,134498760,2505,4192,10500960,12767,4676,59698492,23296,3432,79951872,18802,3304,62121808,16225,2356,38226100,4483,2560,11476480,269,3444,926436,499772812
12,2005-12,2068,6020,12449360,12667,3468,43929156,15245,3264,49759680,45079,3140,141548060,2609,4192,10936928,12677,4676,59277652,24191,3432,83023512,18794,3304,62095376,18073,2356,42579988,4639,2560,11875840,313,3444,1077972,518553524
11,2006-01,1784,7064,12602176,12099,3456,41814144,15095,3408,51443760,45120,3020,136262400,2708,4456,12066848,11909,3876,46159284,24013,3080,73960040,19239,2988,57486132,17715,1984,35146560,4660,2428,11314480,235,2676,628860,478884684
10,2006-02,1794,7064,12672816,12370,3456,42750720,15302,3408,52149216,46145,3020,139357900,2794,4456,12450064,12024,3876,46605024,25272,3080,77837760,19455,2988,58131540,19136,1984,37965824,4781,2428,11608268,245,2676,655620,492184752
9,2006-03,1796,7064,12686944,12673,3456,43797888,15293,3408,52118544,47140,3020,142362800,2812,4456,12530272,12182,3876,47217432,26080,3080,80326400,20435,2988,61059780,20083,1984,39844672,4883,2428,11855924,266,2676,711816,504512472
8,2006-04,1982,5416,10734512,12862,3224,41467088,15131,3356,50779636,48083,2920,140402360,2699,3884,10482916,11982,3584,42943488,26009,3032,78859288,20592,3152,64905984,20519,1620,33240780,5009,2312,11580808,291,2676,778716,486175576
7,2006-05,1925,5416,10425800,13135,3224,42347240,15156,3356,50863536,48490,2920,141590800,2776,3884,10781984,12116,3584,43423744,26543,3032,80478376,21019,3152,66251888,21047,1620,34096140,5084,2312,11754208,288,2676,770688,492784404
6,2006-06,1901,5416,10295816,13584,3224,43794816,15445,3356,51833420,49102,2920,143377840,2697,3884,10475148,12187,3584,43678208,26586,3032,80608752,21298,3152,67131296,22656,1620,36702720,5175,2312,11964600,304,2676,813504,500676120
5,2006-07,2134,5276,11258984,13304,3496,46510784,15429,3208,49496232,49682,2848,141494336,2634,3852,10146168,12201,3656,44606856,26318,3008,79164544,21209,3164,67105276,22695,1704,38672280,5261,2300,12100300,309,2332,720588,501276348
4,2006-08,2131,5276,11243156,13507,3496,47220472,15627,3208,50131416,49635,2848,141360480,2576,3852,9922752,12192,3656,44573952,26773,3008,80533184,20815,3164,65858660,22467,1704,38283768,5293,2300,12173900,322,2332,750904,502052644
3,2006-09,2179,5276,11496404,13581,3496,47479176,15671,3208,50272568,49571,2848,141178208,2541,3852,9787932,12224,3656,44690944,26873,3008,80833984,21067,3164,66655988,21706,1704,36987024,5360,2300,12328000,328,2332,764896,502475124
2,2006-10,2227,6900,15366300,14344,3764,53990816,15548,3544,55102112,49857,3076,153360132,2532,4084,10340688,12378,4068,50353704,27104,3636,98550144,21243,3596,76389828,21728,1960,42586880,5475,2532,13862700,339,3168,1073952,570977256
1,2006-11,2113,6900,14579700,14285,3764,53768740,15635,3544,55410440,50855,3076,156429980,2550,4084,10414200,12475,4068,50748300,27352,3636,99451872,23092,3596,83038832,21896,1960,42916160,5507,2532,13943724,365,3168,1156320,581858268
0,2006-12,2067,6900,14262300,14273,3764,53723572,15729,3544,55743576,51909,3076,159672084,2590,4084,10577560,12509,4068,50886612,27328,3636,99364608,21798,3596,78385608,21971,1960,43063160,5513,2532,13958916,371,3168,1175328,580813324
