,date,natural_resources_mining_all_employees,natural_resources_mining_avg_monthly_pay,natural_resources_mining_aggr_value,construction_all_employees,construction_avg_monthly_pay,construction_aggr_value,manufacturing_all_employees,manufacturing_avg_monthly_pay,manufacturing_aggr_value,trade_transportation_utilities_all_employees,trade_transportation_utilities_avg_monthly_pay,trade_transportation_utilities_aggr_value,information_all_employees,information_avg_monthly_pay,information_aggr_value,financial_activities_all_employees,financial_activities_avg_monthly_pay,financial_activities_aggr_value,professional_business_services_all_employees,professional_business_services_avg_monthly_pay,professional_business_services_aggr_value,education_health_services_all_employees,education_health_services_avg_monthly_pay,education_health_services_aggr_value,leisure_hospitality_all_employees,leisure_hospitality_avg_monthly_pay,leisure_hospitality_aggr_value,other_services_all_employees,other_services_avg_monthly_pay,other_services_aggr_value,unclassified_all_employees,unclassified_avg_monthly_pay,unclassified_aggr_value,total_industries_aggr_value
37,2003-11,72,3820,275040,1228,3100,3806800,1777,4876,8664652,3836,1944,7457184,109,3232,352288,629,2348,1476892,758,2544,1928352,2678,2460,6587880,1915,808,1547320,777,1700,1320900,28,600,16800,33434108
36,2003-12,72,3820,275040,1284,3100,3980400,1760,4876,8581760,3852,1944,7488288,110,3232,355520,628,2348,1474544,773,2544,1966512,2668,2460,6563280,1905,808,1539240,760,1700,1292000,25,600,15000,33531584
35,2004-01,71,5692,404132,1540,3036,4675440,1835,4464,8191440,3591,1772,6363252,130,3416,444080,614,2092,1284488,765,2148,1643220,2665,1992,5308680,1852,732,1355664,730,1628,1188440,16,600,9600,30868436
34,2004-02,70,5692,398440,1466,3036,4450776,1815,4464,8102160,3564,1772,6315408,128,3416,437248,611,2092,1278212,773,2148,1660404,2703,1992,5384376,1893,732,1385676,730,1628,1188440,16,600,9600,30610740
33,2004-03,71,5692,404132,1473,3036,4472028,1771,4464,7905744,3608,1772,6393376,124,3416,423584,620,2092,1297040,768,2148,1649664,2697,1992,5372424,1934,732,1415688,719,1628,1170532,20,600,12000,30516212
32,2004-04,72,3716,267552,1471,2836,4171756,1771,4920,8713320,3684,1844,6793296,121,3064,370744,612,2008,1228896,766,2316,1774056,2696,2080,5607680,1999,764,1527236,752,1624,1221248,10,876,8760,31684544
31,2004-05,73,3716,271268,1429,2836,4052644,1803,4920,8870760,3682,1844,6789608,119,3064,364616,607,2008,1218856,708,2316,1639728,2676,2080,5566080,2013,764,1537932,764,1624,1240736,10,876,8760,31560988
30,2004-06,70,3716,260120,1379,2836,3910844,1842,4920,9062640,3685,1844,6795140,122,3064,373808,625,2008,1255000,717,2316,1660572,2708,2080,5632640,2021,764,1544044,749,1624,1216376,10,876,8760,31719944
29,2004-07,73,4036,294628,1389,2648,3678072,1772,4452,7888944,3816,1764,6731424,111,3112,345432,646,1980,1279080,701,2616,1833816,2731,2216,6051896,1956,752,1470912,765,1600,1224000,10,776,7760,30805964
28,2004-08,73,4036,294628,1385,2648,3667480,1785,4452,7946820,3813,1764,6726132,111,3112,345432,644,1980,1275120,707,2616,1849512,2705,2216,5994280,1978,752,1487456,780,1600,1248000,12,776,9312,30844172
27,2004-09,64,4036,258304,1390,2648,3680720,1757,4452,7822164,3758,1764,6629112,111,3112,345432,638,1980,1263240,704,2616,1841664,2682,2216,5943312,2022,752,1520544,783,1600,1252800,10,776,7760,30565052
26,2004-10,72,4536,326592,1400,3176,4446400,1774,4660,8266840,3729,2100,7830900,107,3452,369364,604,2744,1657376,679,2432,1651328,2677,2568,6874536,2027,776,1572952,779,1820,1417780,19,1136,21584,34435652
25,2004-11,72,4536,326592,1379,3176,4379704,1837,4660,8560420,3811,2100,8003100,118,3452,407336,603,2744,1654632,692,2432,1682944,2673,2568,6864264,2003,776,1554328,802,1820,1459640,19,1136,21584,34914544
24,2004-12,71,4536,322056,1365,3176,4335240,1831,4660,8532460,3832,2100,8047200,104,3452,359008,599,2744,1643656,720,2432,1751040,2681,2568,6884808,2016,776,1564416,820,1820,1492400,20,1136,22720,34955004
23,2005-01,69,4472,308568,1389,2672,3711408,1771,4416,7820736,3747,1892,7089324,100,3720,372000,595,2464,1466080,742,2524,1872808,2633,2016,5308128,2036,708,1441488,768,1524,1170432,30,840,25200,30586172
22,2005-02,70,4472,313040,1386,2672,3703392,1814,4416,8010624,3708,1892,7015536,97,3720,360840,595,2464,1466080,720,2524,1817280,2614,2016,5269824,2138,708,1513704,781,1524,1190244,30,840,25200,30685764
21,2005-03,70,4472,313040,1337,2672,3572464,1774,4416,7833984,3712,1892,7023104,97,3720,360840,596,2464,1468544,718,2524,1812232,2637,2016,5316192,2223,708,1573884,812,1524,1237488,37,840,31080,30542852
20,2005-04,72,4164,299808,1271,2624,3335104,1755,4576,8030880,3771,2036,7677756,87,4100,356700,602,2404,1447208,715,2708,1936220,2666,2116,5641256,2191,732,1603812,772,1624,1253728,50,740,37000,31619472
19,2005-05,72,4164,299808,1288,2624,3379712,1765,4576,8076640,4081,2036,8308916,89,4100,364900,600,2404,1442400,685,2708,1854980,2686,2116,5683576,2226,732,1629432,740,1624,1201760,49,740,36260,32278384
18,2005-06,73,4164,303972,1307,2624,3429568,1779,4576,8140704,4238,2036,8628568,87,4100,356700,605,2404,1454420,716,2708,1938928,2805,2116,5935380,2179,732,1595028,755,1624,1226120,52,740,38480,33047868
17,2005-07,80,3980,318400,1335,2800,3738000,1778,5288,9402064,4158,1988,8266104,84,4384,368256,610,2396,1461560,706,2536,1790416,2644,2808,7424352,2173,652,1416796,747,1480,1105560,51,792,40392,35331900
16,2005-08,80,3980,318400,1297,2800,3631600,1769,5288,9354472,4109,1988,8168692,84,4384,368256,627,2396,1502292,709,2536,1798024,2654,2808,7452432,2190,652,1427880,813,1480,1203240,50,792,39600,35264888
15,2005-09,54,3980,214920,620,2800,1736000,1295,5288,6847960,2104,1988,4182752,73,4384,320032,403,2396,965588,426,2536,1080336,1532,2808,4301856,800,652,521600,333,1480,492840,34,792,26928,20690812
14,2005-10,55,5816,319880,552,4380,2417760,1183,4896,5791968,1299,3404,4421796,61,5488,334768,256,4148,1061888,363,3880,1408440,577,3204,1848708,198,988,195624,152,3496,531392,6,980,5880,18338104
13,2005-11,71,5816,412936,752,4380,3293760,1169,4896,5723424,1137,3404,3870348,59,5488,323792,257,4148,1066036,349,3880,1354120,373,3204,1195092,140,988,138320,142,3496,496432,3,980,2940,17877200
12,2005-12,76,5816,442016,861,4380,3771180,1224,4896,5992704,1198,3404,4077992,56,5488,307328,230,4148,954040,387,3880,1501560,442,3204,1416168,172,988,169936,158,3496,552368,8,980,7840,19193132
11,2006-01,60,6376,382560,1822,3732,6799704,1241,5332,6617012,1119,3564,3988116,52,5824,302848,158,2868,453144,415,3056,1268240,301,2860,860860,98,1572,154056,118,1996,235528,12,384,4608,21066676
10,2006-02,60,6376,382560,1875,3732,6997500,1271,5332,6776972,1090,3564,3884760,52,5824,302848,155,2868,444540,416,3056,1271296,320,2860,915200,171,1572,268812,128,1996,255488,12,384,4608,21504584
9,2006-03,64,6376,408064,1959,3732,7310988,1299,5332,6926268,1194,3564,4255416,51,5824,297024,142,2868,407256,443,3056,1353808,341,2860,975260,128,1572,201216,126,1996,251496,16,384,6144,22392940
8,2006-04,63,6324,398412,2086,3796,7918456,1309,5756,7534604,1330,3184,4234720,47,5332,250604,114,2932,334248,423,3260,1378980,274,3112,852688,221,1420,313820,153,2772,424116,9,1704,15336,23655984
7,2006-05,62,6324,392088,2129,3796,8081684,1310,5756,7540360,1370,3184,4362080,45,5332,239940,116,2932,340112,440,3260,1434400,303,3112,942936,266,1420,377720,160,2772,443520,10,1704,17040,24171880
6,2006-06,64,6324,404736,2187,3796,8301852,1347,5756,7753332,1440,3184,4584960,45,5332,239940,117,2932,343044,441,3260,1437660,353,3112,1098536,308,1420,437360,153,2772,424116,14,1704,23856,25049392
5,2006-07,67,4412,295604,1845,3652,6737940,1342,6172,8282824,1481,3212,4756972,43,5684,244412,126,2624,330624,459,3016,1384344,396,2484,983664,351,1056,370656,185,2236,413660,18,1252,22536,23823236
4,2006-08,66,4412,291192,1813,3652,6621076,1354,6172,8356888,1514,3212,4862968,43,5684,244412,124,2624,325376,462,3016,1393392,410,2484,1018440,430,1056,454080,189,2236,422604,20,1252,25040,24015468
3,2006-09,69,4412,304428,1837,3652,6708724,1338,6172,8258136,1563,3212,5020356,43,5684,244412,129,2624,338496,499,3016,1504984,438,2484,1087992,435,1056,459360,182,2236,406952,22,1252,27544,24361384
2,2006-10,66,5016,331056,1853,5172,9583716,1338,6224,8327712,1946,3200,6227200,44,5388,237072,129,3172,409188,535,3344,1789040,448,3664,1641472,555,1012,561660,187,2276,425612,26,1832,47632,29581360
1,2006-11,66,5016,331056,1878,5172,9713016,1349,6224,8396176,1847,3200,5910400,41,5388,220908,129,3172,409188,535,3344,1789040,457,3664,1674448,583,1012,589996,202,2276,459752,26,1832,47632,29541612
0,2006-12,65,5016,326040,1838,5172,9506136,1354,6224,8427296,1832,3200,5862400,44,5388,237072,134,3172,425048,562,3344,1879328,479,3664,1755056,643,1012,650716,203,2276,462028,27,1832,49464,29580584
